id,name,direction,original_lb,original_ub,HOP92,HS578T,MDAMB231
MAR12818,hydrolysis of latone to free acid form of pitavastatin in hepatocytes,forward,0.0,1000.0,1.6287982647525312,0.0013339740808545,0.9117340413820172
MAR12819,efflux of pitavastatin from enterocytes into portal blood,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12819_REV,efflux of pitavastatin from enterocytes into portal blood_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12820,uptake of pitavastatin by enterocytes,forward,-1000.0,1000.0,2.316501897848714,0.4177468006674631,2.199477108669056
MAR12820_REV,uptake of pitavastatin by enterocytes_REV,reverse,-1000.0,1000.0,2.316501897848714,0.4177468006674631,2.199477108669056
MAR12821,pravastatin efflux into lumen for excretion into feces,forward,0.0,1000.0,5.226722649238493,4.453055605249775,7.479586723187458
MAR12822,glucuronidation of pravastatin in hepatocytes,forward,0.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12823,efflux of pravastatin glucuronide into bile,forward,0.0,1000.0,5.152669484134293,4.528770186720164,7.350405987048687
MAR12824,exit of pravastatin glucuronide into hepatic vein,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12824_REV,exit of pravastatin glucuronide into hepatic vein_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12825,uptake of pravastatin by enterocytes via proton coupled mechanism,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12825_REV,uptake of pravastatin by enterocytes via proton coupled mechanism_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12826,uptake of pravastatin by enterocytes,forward,-1000.0,1000.0,1.9862343113171657,0.3280890082276294,0.5881811866581286
MAR12826_REV,uptake of pravastatin by enterocytes_REV,reverse,-1000.0,1000.0,1.9862343113171657,0.3280890082276294,0.5881811866581286
MAR12827,pravastatin exit into portal blood,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12827_REV,pravastatin exit into portal blood_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12828,efflux of rosuvastatin by BCRP from the enterocytes into lumen,forward,0.0,1000.0,4.205553329317474,2.451270439918273,6.660433735144914
MAR12829,glucuronidation of rosuvastatin in hepatocytes,forward,0.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12830,spontaneous conversion to rosuvastatin-5S-lactone in hepatocytes,forward,0.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12831,efflux of rosuvastatin-5S-lactone into bile,forward,0.0,1000.0,4.599960446391862,2.7979572668841333,7.070919803283064
MAR12832,conversion of lactone to open acid form of rosuvastatin,forward,0.0,1000.0,1.4589392625443578,0.0011150876813861,0.7962984284701085
MAR12833,beta-glucuronidase of rosuvastatin-glucuronide in hepatocytes,forward,0.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12834,exit of rosuvastatin into hepatic vein,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12834_REV,exit of rosuvastatin into hepatic vein_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12835,uptake of rosuvastatin by enterocytes,forward,-1000.0,1000.0,2.2989257632436444,0.4121805542412675,2.189289862403052
MAR12835_REV,uptake of rosuvastatin by enterocytes_REV,reverse,-1000.0,1000.0,2.2989257632436444,0.4121805542412675,2.189289862403052
MAR12836,sulphation of 3-methoxy-acetaminophen in hepatocytes,forward,0.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12837,efflux of sulphate-conjugate-3-methoxy-acetaminophen into hepatic vein,forward,0.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12838,efflux of simvastatin dihydroxy acid form into bile,forward,0.0,1000.0,1.3654251274862266,1.6291905555450703,0.6216034063913529
MAR12839,beta-glucuronidation of simvastatin-acyl-glucuronide to simvastatin dihydroxy acid form,forward,0.0,1000.0,10.638122943057212,9.061797403629006,9.894366125219836
MAR12840,efflux of simvastatin dihydroxy acid form into hepatic vein,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12840_REV,efflux of simvastatin dihydroxy acid form into hepatic vein_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12841,efflux of simvastatin by P-gp from the enterocytes into lumen,forward,0.0,1000.0,1.3654251274862266,1.6291905555450703,0.6216034063913529
MAR12842,spontaneous conversion of glucuronide to lactone form of simvastatin,forward,0.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12843,glucuronidation of the open acid form of simvastatin,forward,0.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12844,conversion of simvastatin pro-drug to active form,forward,0.0,1000.0,6.149931194989561,0.0439734476670487,4.9300375524135625
MAR12845,conversion of open acid form to lactone form of simvastatin,forward,0.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12846,uptake of simvastatin by enterocytes,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12846_REV,uptake of simvastatin by enterocytes_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12847,uptake of simvastatin by hepatocytes,forward,-1000.0,1000.0,1.6484702837940142,0.1749317695996221,1.8641179547679136
MAR12847_REV,uptake of simvastatin by hepatocytes_REV,reverse,-1000.0,1000.0,1.6484702837940142,0.1749317695996221,1.8641179547679136
MAR12848,sulphation of thiomethyl-acetaminophen conjugate in hepatocytes,forward,0.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12849,efflux of sulphate-thiomethyl-acetaminophen conjugate into hepatic vein,forward,0.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12850,efflux of acetaminophen-sulphate into hepatic vein,forward,0.0,1000.0,9.200665471347556,7.172151822222006,9.253883561556972
MAR12851,uptake of tacrolimus by enterocytes,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12851_REV,uptake of tacrolimus by enterocytes_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12852,efflux of tacrolimus into intestinal lumen by P-gp,forward,0.0,1000.0,0.2177271001086364,0.2825082718643522,0.0781332556039647
MAR12853,release of taurine conjugate of S-ibuprofen into hepatic vein,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12853_REV,release of taurine conjugate of S-ibuprofen into hepatic vein_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12854,threo isomer formation of fluvastatin,forward,0.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12855,exit of threo-isomer of fluvastain into hepatic vein for excretion in urine,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12855_REV,exit of threo-isomer of fluvastain into hepatic vein for excretion in urine_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12856,formation of thiomethyl-sulphoxide-conjugate of acetaminophen in hepatocytes,forward,0.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12857,spontaneous conversion of glucuronide to trans-lactone-fluvastatin in hepatocytes,forward,0.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12858,exit of trans-lactone-fluvastatin into hepatic vein for excretion in urine,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12858_REV,exit of trans-lactone-fluvastatin into hepatic vein for excretion in urine_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12859,efflux of Torasemide-M1 into hepatic vein,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12859_REV,efflux of Torasemide-M1 into hepatic vein_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12860,tolyl methylhydroxylation of torasemide in hepatocytes,forward,0.0,1000.0,5.253552972690151,1.0015745645525809,0.718941641348003
MAR12861,efflux of Torasemide-M3 into hepatic vein,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12861_REV,efflux of Torasemide-M3 into hepatic vein_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12862,hydroxylation of torasemide to torasemide-M3 in hepatocytes,forward,0.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12863,efflux of Torasemide-M5 into hepatic vein,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12863_REV,efflux of Torasemide-M5 into hepatic vein_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12864,oxidation of torasemide-M1 to M5 in hepatocytes,forward,0.0,1000.0,1.102466661111273,0.0439734476670487,0.028496883593837
MAR12865,uptake of torasemide into enterocytes via antiport,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12865_REV,uptake of torasemide into enterocytes via antiport_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12866,efflux of Torasemide into hepatic vein,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12866_REV,efflux of Torasemide into hepatic vein_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12867,uptake of torasemide into hepatocytes via OAT1,forward,-1000.0,1000.0,0.0476385340411159,0.0836823845200591,0.0544917044497691
MAR12867_REV,uptake of torasemide into hepatocytes via OAT1_REV,reverse,-1000.0,1000.0,0.0764385839844997,0.1332889358501786,0.0873112585112816
MAR12868,uptake of torasemide into enterocytes via diffusion,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12868_REV,uptake of torasemide into enterocytes via diffusion_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12869,formation of triol metabolite of pravastatin in hepatocytes,forward,0.0,1000.0,0.1424902952679002,0.0051627240337157,0.0033298338889992
MAR12870,efflux of triol metabolite of pravastatin into bile,forward,0.0,1000.0,5.152669484134293,4.528770186720164,7.350405987048687
MAR12871,exit of triol metabolite of pravastatin into hepatic vein,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12871_REV,exit of triol metabolite of pravastatin into hepatic vein_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12872,efflux of thiomethyl-sulphoxide-acetaminophen-glucuronide into hepatic vein,forward,0.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12873,glucuronidation of thiomethyl-sulphoxide-conjugate of acetaminophen in hepatocytes,forward,0.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12874,sulphation of thiomethyl-sulphoxide-conjugate of acetaminophen in hepatocytes,forward,0.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12875,efflux of thiomethyl-sulphoxide-acetaminophen-sulphate into hepatic vein,forward,0.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12876,12HTACRitr,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12876_REV,12HTACRitr_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12877,13HTACRitr,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12877_REV,13HTACRitr_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12878,14HMDZitr,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12878_REV,14HMDZitr_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12879,1513TACRitr,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12879_REV,1513TACRitr_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12880,1531TACRitr,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12880_REV,1531TACRitr_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12881,1HIBUP_Sitr,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12881_REV,1HIBUP_Sitr_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12882,1HIBUPGLUitr,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12882_REV,1HIBUPGLUitr_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12883,1HMDGLUCitr,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12883_REV,1HMDGLUCitr_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12884,2HATVACIDGLUCitr,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12884_REV,2HATVACIDGLUCitr_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12885,2HATVLACGLUCitr,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12885_REV,2HATVLACGLUCitr_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12886,2HIBUP_Ritr,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12886_REV,2HIBUP_Ritr_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12887,2HIBUP_Sitr,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12887_REV,2HIBUP_Sitr_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12888,2HIBUPGLUC_Sitr,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12888_REV,2HIBUPGLUC_Sitr_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12889,35DHPVSitr,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12889_REV,35DHPVSitr_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12890,35DSMVitr,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12890_REV,35DSMVitr_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12891,3HIBUP_Ritr,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12891_REV,3HIBUP_Ritr_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12892,3HIBUPGLUC_Sitr,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12892_REV,3HIBUPGLUC_Sitr_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12893,3HLVSTitr,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12893_REV,3HLVSTitr_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12894,3HPVSitr,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12894_REV,3HPVSitr_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12895,3HPVSCOAitm,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12895_REV,3HPVSCOAitm_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12896,3HPVSCOAitx,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12896_REV,3HPVSCOAitx_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12897,3HPVSTETCOAitm,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12897_REV,3HPVSTETCOAitm_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12898,3HPVSTETCOAitx,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12898_REV,3HPVSTETCOAitx_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12899,3HSMVitr,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12899_REV,3HSMVitr_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12900,3ISPVSitr,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12900_REV,3ISPVSitr_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12901,3MEACMPitr,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12901_REV,3MEACMPitr_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12902,3OHACMPitr,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12902_REV,3OHACMPitr_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12903,4BHGLZitr,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12903_REV,4BHGLZitr_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12904,4HATVACIDitr,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12904_REV,4HATVACIDitr_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12905,4HATVLACitr,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12905_REV,4HATVLACitr_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12906,4HMDGLUCitr,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12906_REV,4HMDGLUCitr_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12907,4OHMDZitr,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12907_REV,4OHMDZitr_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12908,56DHPVSitr,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12908_REV,56DHPVSitr_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12909,56EPPVSitr,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12909_REV,56EPPVSitr_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12910,5OHFVSitr,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12910_REV,5OHFVSitr_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12911,5OHFVSGLUitr,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12911_REV,5OHFVSGLUitr_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12912,6AHGLZitr,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12912_REV,6AHGLZitr_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12913,6BHGLZGLCitr,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12913_REV,6BHGLZGLCitr_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12914,6CSMVitr,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12914_REV,6CSMVitr_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12915,6HLVSTitr,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12915_REV,6HLVSTitr_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12916,6HLVSTACIDitr,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12916_REV,6HLVSTACIDitr_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12917,6HMSMVitr,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12917_REV,6HMSMVitr_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12918,6HSMVitr,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12918_REV,6HSMVitr_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12919,6MELVACIDitr,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12919_REV,6MELVACIDitr_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12920,6MELVSTitr,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12920_REV,6MELVSTitr_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12921,6OHFVSitr,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12921_REV,6OHFVSitr_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12922,6OHFVSGLUitr,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12922_REV,6OHFVSGLUitr_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12923,7AHGLZitr,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12923_REV,7AHGLZitr_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12924,7BHGLZGLCitr,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12924_REV,7BHGLZGLCitr_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12925,7HPVSitr,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12925_REV,7HPVSitr_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12926,ACMPitr,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12926_REV,ACMPitr_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12927,ACMPGLUitr,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12927_REV,ACMPGLUitr_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12928,AM19CSitr,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12928_REV,AM19CSitr_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12929,AM1ACCSitr,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12929_REV,AM1ACCSitr_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12930,AM1ACSitr,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12930_REV,AM1ACSitr_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12931,AM1ALCSitr,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12931_REV,AM1ALCSitr_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12932,AM1C9CSitr,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12932_REV,AM1C9CSitr_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12933,AM1CGLCitr,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12933_REV,AM1CGLCitr_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12934,AM4N9CSitr,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12934_REV,AM4N9CSitr_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12935,AM4NCSitr,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12935_REV,AM4NCSitr_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12936,CARIBUP_Sitr,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12936_REV,CARIBUP_Sitr_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12937,CARIBUPGLU_Sitr,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12937_REV,CARIBUPGLU_Sitr_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12938,CRGLZitr,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12938_REV,CRGLZitr_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12939,CRVSitr,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12939_REV,CRVSitr_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12940,CRVSM22itr,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12940_REV,CRVSM22itr_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12941,CRVSM24itr,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12941_REV,CRVSM24itr_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12942,CRVSM31itr,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12942_REV,CRVSM31itr_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12943,CSAitr,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12943_REV,CSAitr_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12944,DEOXFVSitx,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12944_REV,DEOXFVSitx_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12945,DESFVSitr,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12945_REV,DESFVSitr_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12946,DSPVSitr,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12946_REV,DSPVSitr_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12947,EPOXTACitr,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12947_REV,EPOXTACitr_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR12948,FVSitx,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
